name,category,source,lat,lon,wikidata_qid,id
Sesc São João de Meriti,topic_concert_venue,overture,-22.803913116455078,-43.36727523803711,,overture:Sesc São João de Meriti:-22.80391:-43.36728
Condominio do Edificio Medical Center Terezinha de Jesus,landmark_and_historical_building,overture,-22.80340576171875,-43.372413635253906,,overture:Condominio do Edificio Medical Center Terezinha de Jesus:-22.80341:-43.37241
Edificio Atina Mirza,landmark_and_historical_building,overture,-22.801679611206055,-43.371517181396484,,overture:Edificio Atina Mirza:-22.80168:-43.37152
D' Vives - Festa e evento,topic_concert_venue,overture,-22.801626205444336,-43.36514663696289,,overture:D' Vives - Festa e evento:-22.80163:-43.36515
Via Show,topic_concert_venue,overture,-22.79845428466797,-43.355220794677734,,overture:Via Show:-22.79845:-43.35522
Prologis Dutra RJ I,landmark_and_historical_building,overture,-22.79901695251465,-43.34902572631836,,overture:Prologis Dutra RJ I:-22.79902:-43.34903
Estrela da Manhã,topic_concert_venue,overture,-22.797388076782227,-43.358646392822266,,overture:Estrela da Manhã:-22.79739:-43.35865
Residencial Spring Park,landmark_and_historical_building,overture,-22.7940616607666,-43.35177230834961,,overture:Residencial Spring Park:-22.79406:-43.35177
Reallity,topic_concert_venue,overture,-22.792306900024414,-43.36505126953125,,overture:Reallity:-22.79231:-43.36505
Venda velha,landmark_and_historical_building,overture,-22.788278579711914,-43.351192474365234,,overture:Venda velha:-22.78828:-43.35119
Condomínio Venda Velha 1,landmark_and_historical_building,overture,-22.790090560913086,-43.34451675415039,,overture:Condomínio Venda Velha 1:-22.79009:-43.34452
BLOCO Pirlim-Pim-Pim,topic_concert_venue,overture,-22.791372299194336,-43.3252067565918,,overture:BLOCO Pirlim-Pim-Pim:-22.79137:-43.32521
Espaço 285,topic_concert_venue,overture,-22.792741775512695,-43.33292007446289,,overture:Espaço 285:-22.79274:-43.33292
Condomínio Beija Flor do Grande Rio,landmark_and_historical_building,overture,-22.799598693847656,-43.344215393066406,,overture:Condomínio Beija Flor do Grande Rio:-22.79960:-43.34422
Quintal festas,topic_concert_venue,overture,-22.796873092651367,-43.33120346069336,,overture:Quintal festas:-22.79687:-43.33120
Condomínio Vitória Caxias,landmark_and_historical_building,overture,-22.798154830932617,-43.32072067260742,,overture:Condomínio Vitória Caxias:-22.79815:-43.32072
Empire choperia,topic_concert_venue,overture,-22.796493530273438,-43.3154411315918,,overture:Empire choperia:-22.79649:-43.31544
Salão Espaço Tudo é Festa,topic_concert_venue,overture,-22.794599533081055,-43.321189880371094,,overture:Salão Espaço Tudo é Festa:-22.79460:-43.32119
Residencial Pompéia Life,landmark_and_historical_building,overture,-22.79251480102539,-43.31850051879883,,overture:Residencial Pompéia Life:-22.79251:-43.31850
Condomínio Residencial Vila Ideal - Pac 2,landmark_and_historical_building,overture,-22.792726516723633,-43.31486129760742,,overture:Condomínio Residencial Vila Ideal - Pac 2:-22.79273:-43.31486
Condomínio Residencial Solar dos Mestres,landmark_and_historical_building,overture,-22.789657592773438,-43.31827163696289,,overture:Condomínio Residencial Solar dos Mestres:-22.78966:-43.31827
Edifício Vitória,landmark_and_historical_building,overture,-22.788789749145508,-43.31265640258789,,overture:Edifício Vitória:-22.78879:-43.31266
Boate Enigma,topic_concert_venue,overture,-22.78902244567871,-43.31258773803711,,overture:Boate Enigma:-22.78902:-43.31259
Teatro Municipal Procópio Ferreira,topic_concert_venue,overture,-22.790618896484375,-43.308258056640625,,overture:Teatro Municipal Procópio Ferreira:-22.79062:-43.30826
Microlins,cultural_center,overture,-22.788314819335938,-43.311737060546875,,overture:Microlins:-22.78831:-43.31174
Festa de santo antonio,topic_concert_venue,overture,-22.78786277770996,-43.31037139892578,,overture:Festa de santo antonio:-22.78786:-43.31037
Caxias Music Festival,topic_concert_venue,overture,-22.7884578704834,-43.31048583984375,,overture:Caxias Music Festival:-22.78846:-43.31049
Ed. Elias F. Pariz,landmark_and_historical_building,overture,-22.789066314697266,-43.307472229003906,,overture:Ed. Elias F. Pariz:-22.78907:-43.30747
Residencial Ana Luiza Cordeiro,landmark_and_historical_building,overture,-22.787992477416992,-43.30568313598633,,overture:Residencial Ana Luiza Cordeiro:-22.78799:-43.30568
Edifício Morada Paradiso,landmark_and_historical_building,overture,-22.7880916595459,-43.3039436340332,,overture:Edifício Morada Paradiso:-22.78809:-43.30394
Espaço Festa,topic_concert_venue,overture,-22.790817260742188,-43.304080963134766,,overture:Espaço Festa:-22.79082:-43.30408
Edifício River,landmark_and_historical_building,overture,-22.791912078857422,-43.309329986572266,,overture:Edifício River:-22.79191:-43.30933
Quadra da Escola de Samba Grande Rio,topic_concert_venue,overture,-22.7919864654541,-43.31018829345703,,overture:Quadra da Escola de Samba Grande Rio:-22.79199:-43.31019
Gomeia Galpão Criativo,cultural_center,overture,-22.792757034301758,-43.30815124511719,,overture:Gomeia Galpão Criativo:-22.79276:-43.30815
Look,topic_concert_venue,overture,-22.79313087463379,-43.30441665649414,,overture:Look:-22.79313:-43.30442
Condominio do Edificio Residencial Avant,landmark_and_historical_building,overture,-22.793384552001953,-43.30286407470703,,overture:Condominio do Edificio Residencial Avant:-22.79338:-43.30286
Platinum Residences,landmark_and_historical_building,overture,-22.792518615722656,-43.29638671875,,overture:Platinum Residences:-22.79252:-43.29639
Condomínio Ouro Preto,landmark_and_historical_building,overture,-22.790157318115234,-43.29762268066406,,overture:Condomínio Ouro Preto:-22.79016:-43.29762
Desejos Lounge,topic_concert_venue,overture,-22.78986930847168,-43.29783248901367,,overture:Desejos Lounge:-22.78987:-43.29783
Condominio Nova Esperança,landmark_and_historical_building,overture,-22.7905216217041,-43.293304443359375,,overture:Condominio Nova Esperança:-22.79052:-43.29330
Residencial Duccio,landmark_and_historical_building,overture,-22.78867530822754,-43.283790588378906,,overture:Residencial Duccio:-22.78868:-43.28379
Jorginhos Rooftop,landmark_and_historical_building,overture,-22.794689178466797,-43.292396545410156,,overture:Jorginhos Rooftop:-22.79469:-43.29240
White Music,topic_concert_venue,overture,-22.79665184020996,-43.295230865478516,,overture:White Music:-22.79665:-43.29523
Espaço de Festas e Eventos Caxiense,topic_concert_venue,overture,-22.799570083618164,-43.292076110839844,,overture:Espaço de Festas e Eventos Caxiense:-22.79957:-43.29208
Pagode da Ligação,topic_concert_venue,overture,-22.803436279296875,-43.32220458984375,,overture:Pagode da Ligação:-22.80344:-43.32220
Espaço  Efraim,topic_concert_venue,overture,-22.80526351928711,-43.32047653198242,,overture:Espaço  Efraim:-22.80526:-43.32048
"Furquim Mendes, Noroeste City",landmark_and_historical_building,overture,-22.80587387084961,-43.315452575683594,,"overture:Furquim Mendes, Noroeste City:-22.80587:-43.31545"
Centro Cultural Waly Salomão,cultural_center,overture,-22.806812286376953,-43.303646087646484,,overture:Centro Cultural Waly Salomão:-22.80681:-43.30365
Valao de Jardim America,monument,overture,-22.807573318481445,-43.32420349121094,,overture:Valao de Jardim America:-22.80757:-43.32420
Residencial America Life,landmark_and_historical_building,overture,-22.808631896972656,-43.31906509399414,,overture:Residencial America Life:-22.80863:-43.31907
Condomínio Villa Del Rey,landmark_and_historical_building,overture,-22.81113052368164,-43.31827926635742,,overture:Condomínio Villa Del Rey:-22.81113:-43.31828
Mansão dos Fernandes,landmark_and_historical_building,overture,-22.810644149780273,-43.31493377685547,,overture:Mansão dos Fernandes:-22.81064:-43.31493
Rio Lucas,landmark_and_historical_building,overture,-22.810321807861328,-43.2901611328125,,overture:Rio Lucas:-22.81032:-43.29016
Galeão,landmark_and_historical_building,overture,-22.811660766601562,-43.22782516479492,,overture:Galeão:-22.81166:-43.22783
Ponta da Restinga (udde i Brasilien),landmark_and_historical_building,overture,-22.800003051757812,-43.233333587646484,,overture:Ponta da Restinga (udde i Brasilien):-22.80000:-43.23333
Rio São João de Meriti,landmark_and_historical_building,overture,-22.801551818847656,-43.27390670776367,,overture:Rio São João de Meriti:-22.80155:-43.27391
Residential Condominium Santos Dumont,landmark_and_historical_building,overture,-22.797710418701172,-43.206565856933594,,overture:Residential Condominium Santos Dumont:-22.79771:-43.20657
Condomínio Beira Mar,landmark_and_historical_building,overture,-22.796693801879883,-43.20515823364258,,overture:Condomínio Beira Mar:-22.79669:-43.20516
Área 21 Eventos,topic_concert_venue,overture,-22.790367126464844,-43.188480377197266,,overture:Área 21 Eventos:-22.79037:-43.18848
Espaço Cultural Rose Baiana - Palco Marina Garcia,topic_concert_venue,overture,-22.790260314941406,-43.18498229980469,,overture:Espaço Cultural Rose Baiana - Palco Marina Garcia:-22.79026:-43.18498
INPS,landmark_and_historical_building,overture,-22.78862190246582,-43.18529510498047,,overture:INPS:-22.78862:-43.18530
Complexo da João Teles,landmark_and_historical_building,overture,-22.788602828979492,-43.17933654785156,,overture:Complexo da João Teles:-22.78860:-43.17934
Condomínio do Edifício Residencial Chácara do Governador,landmark_and_historical_building,overture,-22.791051864624023,-43.18722915649414,,overture:Condomínio do Edifício Residencial Chácara do Governador:-22.79105:-43.18723
Avenida paranapuã,landmark_and_historical_building,overture,-22.795576095581055,-43.180641174316406,,overture:Avenida paranapuã:-22.79558:-43.18064
Condomínio Almirante Alves Câmara,landmark_and_historical_building,overture,-22.79637336730957,-43.20116424560547,,overture:Condomínio Almirante Alves Câmara:-22.79637:-43.20116
Sambatv,topic_concert_venue,overture,-22.796785354614258,-43.19309616088867,,overture:Sambatv:-22.79679:-43.19310
Académicos do Dendê Raízes,cultural_center,overture,-22.79741096496582,-43.19303512573242,,overture:Académicos do Dendê Raízes:-22.79741:-43.19304
Velha Guarda do Dendê,cultural_center,overture,-22.797710418701172,-43.19325637817383,,overture:Velha Guarda do Dendê:-22.79771:-43.19326
Rua Érico Coelho,landmark_and_historical_building,overture,-22.797758102416992,-43.18458938598633,,overture:Rua Érico Coelho:-22.79776:-43.18459
Zurique Festas,topic_concert_venue,overture,-22.801450729370117,-43.18910217285156,,overture:Zurique Festas:-22.80145:-43.18910
Cocotá - Ilha Do Governador,landmark_and_historical_building,overture,-22.802688598632812,-43.18228530883789,,overture:Cocotá - Ilha Do Governador:-22.80269:-43.18229
Areninha Cultural Renato Russo,cultural_center,overture,-22.8050479888916,-43.1795539855957,,overture:Areninha Cultural Renato Russo:-22.80505:-43.17955
Jardim carioca,landmark_and_historical_building,overture,-22.80219078063965,-43.19761276245117,,overture:Jardim carioca:-22.80219:-43.19761
Centro Cultural Ilha do Governador,cultural_center,overture,-22.80044937133789,-43.19773483276367,,overture:Centro Cultural Ilha do Governador:-22.80045:-43.19773
Condomínio Solar da Ilha,landmark_and_historical_building,overture,-22.800365447998047,-43.20145034790039,,overture:Condomínio Solar da Ilha:-22.80037:-43.20145
Condominio Santa Cruz,landmark_and_historical_building,overture,-22.80023765563965,-43.20827865600586,,overture:Condominio Santa Cruz:-22.80024:-43.20828
Centro Cultural Banco Do Brasil,cultural_center,overture,-22.802000045776367,-43.2046012878418,,overture:Centro Cultural Banco Do Brasil:-22.80200:-43.20460
Condominio Conjunto Residencial Haroldo Lobo,landmark_and_historical_building,overture,-22.800308227539062,-43.20976638793945,,overture:Condominio Conjunto Residencial Haroldo Lobo:-22.80031:-43.20977
Casa Show,topic_concert_venue,overture,-22.805330276489258,-43.21172332763672,,overture:Casa Show:-22.80533:-43.21172
Edificio Comercial Jardim Guanabara,landmark_and_historical_building,overture,-22.805665969848633,-43.20922088623047,,overture:Edificio Comercial Jardim Guanabara:-22.80567:-43.20922
Condomínio Residencial Nazareth I,landmark_and_historical_building,overture,-22.80483627319336,-43.210174560546875,,overture:Condomínio Residencial Nazareth I:-22.80484:-43.21017
Associate - Ilha do Governador,cultural_center,overture,-22.80379867553711,-43.210533142089844,,overture:Associate - Ilha do Governador:-22.80380:-43.21053
Condomínio da Amizade,landmark_and_historical_building,overture,-22.802963256835938,-43.20360565185547,,overture:Condomínio da Amizade:-22.80296:-43.20361
Praça Renato Russo,monument,overture,-22.80416488647461,-43.204368591308594,,overture:Praça Renato Russo:-22.80416:-43.20437
Condomínio Residencial Figueira da Foz,landmark_and_historical_building,overture,-22.80442237854004,-43.20824432373047,,overture:Condomínio Residencial Figueira da Foz:-22.80442:-43.20824
Polo Cultural Ilha,cultural_center,overture,-22.80777359008789,-43.205535888671875,,overture:Polo Cultural Ilha:-22.80777:-43.20554
Condomínio do Edifício Residencial Bernardo Rocha Pitta,landmark_and_historical_building,overture,-22.808557510375977,-43.211246490478516,,overture:Condomínio do Edifício Residencial Bernardo Rocha Pitta:-22.80856:-43.21125
Casa de Festas Casa Bonita,topic_concert_venue,overture,-22.8071231842041,-43.21097183227539,,overture:Casa de Festas Casa Bonita:-22.80712:-43.21097
LÉO RAMOS - Stand up Comedy,topic_concert_venue,overture,-22.806785583496094,-43.2086296081543,,overture:LÉO RAMOS - Stand up Comedy:-22.80679:-43.20863
Ed. Allegro,landmark_and_historical_building,overture,-22.811431884765625,-43.19606018066406,,overture:Ed. Allegro:-22.81143:-43.19606
Prepara Cursos,cultural_center,overture,-22.811349868774414,-43.19355392456055,,overture:Prepara Cursos:-22.81135:-43.19355
Ilha Lounge,topic_concert_venue,overture,-22.808090209960938,-43.182586669921875,,overture:Ilha Lounge:-22.80809:-43.18259
Condominio Arco-iris,landmark_and_historical_building,overture,-22.809104919433594,-43.1808967590332,,overture:Condominio Arco-iris:-22.80910:-43.18090
Condominio Recanto Feliz,landmark_and_historical_building,overture,-22.810115814208984,-43.181480407714844,,overture:Condominio Recanto Feliz:-22.81012:-43.18148
Condomínio Morada da Ilha,landmark_and_historical_building,overture,-22.811298370361328,-43.18089294433594,,overture:Condomínio Morada da Ilha:-22.81130:-43.18089
"Morro da Tapera (kulle i Brasilien, Rio de Janeiro)",landmark_and_historical_building,overture,-22.812232971191406,-43.17902374267578,,"overture:Morro da Tapera (kulle i Brasilien, Rio de Janeiro):-22.81223:-43.17902"
Condomínio Altinópolis,landmark_and_historical_building,overture,-22.812618255615234,-43.17890930175781,,overture:Condomínio Altinópolis:-22.81262:-43.17891
Condomínio Brisa Mar,landmark_and_historical_building,overture,-22.81325912475586,-43.181190490722656,,overture:Condomínio Brisa Mar:-22.81326:-43.18119
